id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49;year_50;year_51;year_52;year_53;year_54;year_55;year_56;year_57;year_58;year_59
female_groupe_1year_8;active;female;not married;76;2026;1;0,0;25;8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;199,31656818482654;206,18807961627147;213,28994035083414;220,63187028555694;228,22877387708553;236,0799869964845;244,19126922447919;252,57600157115058;261,24320926621436;270,1911922956211;279,4198583130296;288,9369959971444;298,7719373216052;308,91925530259095;319,3879942533729;330,18065125359726;341,3130175414369;352,78391412339596;364,5908717426921;376,74165505893427;389,240080151518;402,08114296306127;415,3011907597408;428,9184302824915;442,9016980189948;457,24286376706914;471,94156576915935;486,99651555596455;502,40011682035436;518,1648450149786;534,343934048691;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2_year_8;active;male;not married;76;2026;2;0,0;25;8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;252,56001632698235;261,26711506504347;270,2660963309152;279,5692764983847;289,1955414525945;299,1440496558025;309,4220992459171;320,0466457031339;331,02912516738394;342,36738349975155;354,06130368541125;366,1207549933289;378,5829048492174;391,440876558706;404,70613044307265;418,381830627016;432,48798666321414;447,02310461356046;461,9840556085437;477,3806784818116;493,2178087023027;509,4891054784533;526,2406255240761;543,4954391480253;561,2140581268599;579,3861804369476;598,0113476844135;617,0879272110667;636,6062935077465;656,5822545956007;677,0832647611027;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_8;active;female;not married;76;2026;2;0,0;25;8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;63,14000408174556;65,31677876626084;67,56652408272878;69,89231912459614;72,2988853631486;74,78601241395062;77,35552481147924;80,01166142578343;82,75728129184594;85,59184587493785;88,51532592135277;91,53018874833218;94,64572621230431;97,86021913967646;101,17653261076812;104,59545765675395;108,1219966658035;111,75577615339007;115,4960139021359;119,34516962045284;123,30445217557563;127,37227636961329;131,56015638101897;135,87385978700627;140,3035145317149;144,84654510923684;149,50283692110332;154,27198180276662;159,15157337693657;164,1455636489001;169,2708161902756;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3_year_9;active;male;not married;75;2027;3;0,0;25;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2457,880392920622;2542,6167165031998;2630,1936019156956;2720,730910465071;2814,41243706657;2911,229991987129;3011,254599731461;3114,65126877134;3221,531294095244;3331,873711910561;3445,6773834446167;3563,0383551066434;3684,3183353263566;3809,4504010313412;3938,54608253972;4071,6361726910336;4208,91540178311;4350,369231009554;4495,967210629606;4645,805090860037;4799,929929839615;4958,280019830565;5121,303578628753;5289,225123402876;5461,660360029268;5638,509030588007;5819,766674051039;6005,417401606614;6195,367539083409;6389,770928034792;6589,2840245798;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_9;active;female;not married;75;2027;3;0,0;25;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1638,5869286137481;1695,0778110021333;1753,4624012771305;1813,8206069767139;1876,27495804438;1940,8199946580864;2007,503066487641;2076,4341791808934;2147,68752939683;2221,249141273708;2297,118255629745;2375,3589034044294;2456,212223550905;2539,6336006875617;2625,697388359814;2714,4241151273563;2805,943601188741;2900,2461540063705;2997,3114737530714;3097,203393906692;3199,9532865597444;3305,520013220377;3414,2023857525023;3526,150082268585;3641,1069066861796;3759,006020392005;3879,8444493673614;4003,611601071076;4130,245026055607;4259,847285356529;4392,856016386535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4_year_9;active;male;not married;79;2027;4;0,0;29;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1165,9561898054815;1206,0658148038408;1247,5040592474752;1290,3392829284683;1334,6175931902224;1380,3303051422652;1427,4769470132853;1476,0973089576596;1526,3412397242705;1578,1810143892596;1631,6628377885108;1686,7994667949663;1743,6715743736486;1802,2731373805846;1862,591541081966;1924,6664529254117;1988,5173681801477;2054,1187225337544;2121,6562038785214;2191,22282529921;2262,6593812343694;2335,9243367828703;2411,015843827785;2487,927319944244;2566,619957749778;2647,1574907999375;2729,811876063517;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_9;active;female;not married;79;2027;4;0,0;29;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;777,3041265369877;804,0438765358939;831,6693728316501;860,2261886189788;889,7450621268149;920,2202034281768;951,6512980088569;984,0648726384395;1017,5608264828467;1052,1206762595061;1087,7752251923403;1124,5329778633106;1162,4477162490991;1201,5154249203895;1241,727694054644;1283,1109686169407;1325,6782454534316;1369,4124816891695;1414,4374692523477;1460,81521686614;1508,4395874895797;1557,2828911885808;1607,3438958851898;1658,618213296163;1711,079971833186;1764,7716605332923;1819,8745840423453;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1_year_9;active;male;not married;75;2027;1;0,0;25;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47404,23047032667;49038,50861660522;50727,57162875376;52473,73122748744;54280,53219738839;56147,816586102716;58076,95421699534;60071,127547458455;62132,48308278956;64260,61650207076;66455,50584221448;68719,00351480764;71058,0856566121;73471,46154707136;75961,28223019873;78528,14159610654;81175,79533605797;83903,96304546903;86712,05745144679;89601,92525302373;92574,47404312505;95628,51368742534;98772,68879684925;102011,32955102644;105337,02421126567;108747,8391401303;112243,68829942151;115824,26524750104;119487,7633252576;123237,14961785641;127085,08495177625;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_9;active;female;not married;75;2027;1;0,0;25;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11851,057617581664;12259,627154151302;12681,892907188436;13118,432806871857;13570,133049347094;14036,954146525675;14519,238554248832;15017,781886864612;15533,120770697387;16065,154125517687;16613,876460553616;17179,750878701903;17764,521414153016;18367,865386767833;18990,32055754968;19632,035399026627;20293,94883401449;20975,99076136725;21678,014362861693;22400,48131325593;23143,618510781256;23907,128421856327;24693,172199212306;25502,832387756607;26334,256052816414;27186,959785032566;28060,922074855367;28956,066311875253;29871,940831314394;30809,287404464092;31771,271237944056;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2_year_9;active;male;not married;75;2027;2;0,0;25;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;278,37121774655026;287,96816707369743;297,8868288234492;308,1407780819144;318,7508308393748;329,71605955437116;341,04450822201545;352,7548651435606;364,8597352128659;377,35674414170546;390,2457629565386;403,5376695487288;417,2734297912857;431,4454642034431;446,0664043316997;461,1397376688829;476,68751870970885;492,7081008381532;509,1980354195956;526,1681667996436;543,6238246238858;561,5580200827126;580,0215168072635;599,0397428524736;618,5691743660491;638,5984564751742;659,1270839389045;680,1532572441761;701,666367171266;723,6838372940282;746,2800156115678;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_9;active;female;not married;75;2027;2;0,0;25;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;69,59280443663754;71,99204176842434;74,47170720586227;77,03519452047857;79,68770770984368;82,42901488859275;85,26112705550382;88,18871628589011;91,21493380321645;94,33918603542632;97,56144073913461;100,88441738718215;104,31835744782138;107,86136605086074;111,51660108292488;115,28493441722068;119,17187967742717;123,17702520953826;127,29950885489886;131,54204169991084;135,90595615597138;140,3895050206781;145,0053792018158;149,75993571311835;154,64229359151224;159,6496141187935;164,7817709847261;170,03831431104396;175,41659179281643;180,92095932350696;186,57000390289187;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3_year_10;active;male;not married;74;2028;3;0,0;25;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2698,94009666982;2791,9870415171454;2888,153139860271;2987,5700085542417;3090,4394684312474;3196,7525265398763;3306,5871732022642;3420,124600303112;3537,487018226549;3658,6514071296965;3783,6165165533193;3912,487812778759;4045,662479243857;4183,067029311893;4324,823931776891;4470,9669995247705;4621,71006127167;4777,037152299515;4936,914836471009;5101,4482548255855;5270,689080788023;5444,569554556728;5623,581853450332;5807,972514440586;5997,319553275421;6191,512879113609;6390,547593406179;6594,406249026221;6802,985984590524;7016,455729855843;7235,536323698827;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_10;active;female;not married;74;2028;3;0,0;25;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1799,29339777988;1861,3246943447639;1925,435426573514;1991,7133390361614;2060,292978954165;2131,1683510265843;2204,39144880151;2280,0830668687413;2358,3246788176994;2439,100938086464;2522,4110110355464;2608,325208519173;2697,1083194959047;2788,711352874596;2883,215954517927;2980,6446663498464;3081,1400408477803;3184,691434866343;3291,276557647339;3400,965503217057;3513,792720525348;3629,7130363711512;3749,0545689668884;3871,981676293723;3998,2130355169465;4127,675252742406;4260,365062270785;4396,2708326841475;4535,323989727015;4677,637153237228;4823,690882465884;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4_year_10;active;male;not married;78;2028;4;0,0;29;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1288,730298909234;1333,063430346957;1378,8650836295114;1426,2108167719032;1475,1515921781781;1525,6778104469247;1577,7889501297484;1631,528991247504;1687,0635614838282;1744,3620165060056;1803,475426476432;1864,4178915549799;1927,278579495323;1992,050832921994;2058,7207087813763;2127,3320514666566;2197,9064090808924;2270,415525413195;2345,064641119284;2421,9565634757714;2500,9153227227403;2581,8950103723632;2664,893583702705;2749,9037671656465;2836,8826669972104;2925,9007278374374;3017,258543472571;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_10;active;female;not married;78;2028;4;0,0;29;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;859,1535326061561;888,708953564638;919,2433890863409;950,8072111812687;983,4343947854519;1017,1185402979497;1051,859300086499;1087,6859941650027;1124,7090409892187;1162,9080110040038;1202,316950984288;1242,9452610366532;1284,8523863302153;1328,0338886146628;1372,4804725209171;1418,2213676444376;1465,2709393872617;1513,6103502754636;1563,3764274128557;1614,6377089838475;1667,2768818151599;1721,2633402482418;1776,59572246847;1833,2691781104306;1891,255111331473;1950,600485224958;2011,5056956483804;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1_year_10;active;male;not married;74;2028;1;0,0;25;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;784,7982596773953;811,8544661024961;839,8176605108388;868,726114473887;898,6385134875002;929,5522425797399;961,4899797897217;994,5044121244512;1028,631075940181;1063,8632775230894;1100,2006532644277;1137,6738706673952;1176,3984227995031;1216,352941204045;1257,5730373777462;1300,0685434373172;1343,901636533152;1389,0676744418167;1435,5569345976307;1483,3999899298965;1532,6118660458462;1583,1728597388662;1635,226086413255;1688,8432341315277;1743,901598241202;1800,3691665087686;1858,244514533325;1917,5225690363463;1978,1734199673522;2040,2461887497022;2103,95048103437;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_10;active;female;not married;74;2028;1;0,0;25;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;196,19956491934877;202,96361652562396;209,95441512770964;217,1815286184717;224,65962837187502;232,3880606449349;240,37249494743034;248,62610303111273;257,1577689850452;265,9658193807723;275,0501633161068;284,41846766684876;294,09960569987567;304,08823530101114;314,39325934443644;325,0171358593292;335,9754091332879;347,26691861045407;358,8892336494076;370,849997482474;383,1529665114615;395,79321493471645;408,8065216033136;422,2108085328818;435,97539956030033;450,09229162719197;464,5611286333311;479,38064225908647;494,5433549918379;510,0615471874254;525,9876202585924;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2_year_10;active;male;not married;74;2028;2;0,0;25;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;308,12963905130766;318,7525208136741;329,7315066785333;341,0816229349417;352,825910842782;364,96334370462006;377,50282543419536;390,4650421482917;403,863946228289;417,69690956995976;431,9637894122428;446,67662651411666;461,88076607960807;477,56781836680483;493,75176525894466;510,43646706858016;527,6463359585467;545,3795492863838;563,6322897517637;582,4165609818027;601,7382623715059;621,589657994006;642,0269382107441;663,0782493848836;684,6954148801832;706,8658659659726;729,589043390074;752,8629552679978;776,6758582339238;801,0470384754333;826,0587919364598;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_10;active;female;not married;74;2028;2;0,0;25;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;77,03240976282689;79,6881302034185;82,4328766696333;85,27040573373539;88,20647771069547;91,24083592615497;94,37570635854883;97,61626053707289;100,96598655707221;104,4242273924899;107,99094735306068;111,66915662852912;115,47019151990197;119,3919545917012;123,43794131473612;127,609116767145;131,91158398963663;136,3448873215959;140,90807243794086;145,60414024545062;150,43456559287642;155,39741449850146;160,506734552686;165,76956234622088;171,17385372004577;176,71646649149312;182,39726084751845;188,21573881699942;194,16896455848092;200,2617596188583;206,51469798411492;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3_year_11;active;male;not married;73;2029;3;0,0;25;11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2962,1653263512503;3064,287057059445;3169,832149532588;3278,9450571006596;3391,8472840022987;3508,5289602115326;3629,075682377322;3753,686313867899;3882,4949841375746;4015,4764282386463;4152,629273755703;4294,0692730027995;4440,232346365581;4591,037840120941;4746,620167335573;4907,0164386361175;5072,461337263417;5242,937341474625;5418,407754135686;5598,987970598193;5784,734703950128;5975,573585836657;6172,044795193006;6374,418913522738;6582,232800824605;6795,365629195448;7013,812022335161;7237,552831514056;7466,475163369604;7700,764423227645;7941,2117527400205;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_11;active;female;not married;73;2029;3;0,0;25;11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1974,7768842341673;2042,8580380396306;2113,2214330217257;2185,96337140044;2261,231522668199;2339,0193068076883;2419,3837882515477;2502,457542578599;2588,3299894250495;2676,984285492431;2768,4195158371354;2862,712848668533;2960,1548975770543;3060,6918934139608;3164,4134448903815;3271,344292424077;3381,6408915089437;3495,2915609830834;3612,271836090457;3732,65864706546;3856,4898026334176;3983,7157238911027;4114,696530128669;4249,612609015157;4388,155200549734;4530,243752796962;4675,874681556771;4825,035221009368;4977,650108913066;5133,8429488184265;5294,141168493343;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4_year_11;active;male;not married;77;2029;4;0,0;29;11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1410,6677027085834;1459,1955573978557;1509,3308828969475;1561,156386387911;1614,7278522482084;1670,034772797878;1727,0765772499922;1785,901406937952;1846,690560946739;1909,4104954305476;1974,1171127210946;2040,8258471106842;2109,6343032496757;2180,535193853393;2253,5132566009074;2328,6164843650995;2405,868464092799;2485,238266019931;2566,9505503135983;2651,117851694873;2737,547550453346;2826,1893943204755;2917,041147295557;3010,094845430847;3105,3035364295474;3202,7443302801626;3302,746262426529;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_11;active;female;not married;77;2029;4;0,0;29;11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;940,4451351390555;972,7970382652372;1006,220588597965;1040,7709242586075;1076,485234832139;1113,3565151985856;1151,384384833328;1190,6009379586349;1231,1270406311596;1272,940330287032;1316,0780751473967;1360,5505647404566;1406,4228688331173;1453,690129235596;1502,3421710672721;1552,4109895767338;1603,9123093952003;1656,8255106799547;1711,3003668757333;1767,411901129916;1825,0317003022315;1884,1262628803179;1944,6940981970383;2006,7298969538983;2070,202357619699;2135,162886853442;2201,830841617687;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1_year_11;active;male;not married;73;2029;1;0,0;25;11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;851,5361291808279;880,8931480139461;911,2342834998981;942,6010617575554;975,0571587945635;1008,59973726635;1043,2534037127587;1079,0753255515942;1116,104061088607;1154,3323473882745;1193,7597899211976;1234,4196641013364;1276,4372843243875;1319,7894649975117;1364,5148459567451;1410,6240954247833;1458,184677987993;1507,1915566563896;1557,634182074335;1609,545727039494;1662,9424949104223;1717,803106954323;1774,2828488588248;1832,459504913723;1892,1999358777941;1953,4694072532577;2016,2663735106532;2080,585329948735;2146,393823018715;2213,745151343763;2282,8667450723083;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_11;active;female;not married;73;2029;1;0,0;25;11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;212,8840322952069;220,22328700348646;227,80857087497446;235,6502654393888;243,76428969864082;252,1499343165874;260,8133509281896;269,7688313878985;279,02601527215165;288,58308684706856;298,43994748029934;308,60491602533403;319,10932108109677;329,9473662493778;341,1287114891862;352,65602385619576;364,5461694969982;376,79788916409734;389,40854551858365;402,3864317598734;415,73562372760546;429,45077673858066;443,5707122147061;458,1148762284307;473,0499839694484;488,3673518133143;504,06659337766314;520,1463324871836;536,5984557546785;553,4362878359407;570,716686268077;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2_year_11;active;male;not married;73;2029;2;0,0;25;11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;337,4884609350144;349,1234987967201;361,1485706254695;373,5801344263505;386,4434268476769;399,73732336751704;413,4715762711543;427,66884266401195;442,34440432077673;457,4953827294899;473,12162152670976;489,2363087239131;505,88911004999534;523,0708363821759;540,7968018079582;559,071234453355;577,9208724902887;597,3437196135658;617,3355948076348;637,9096454141593;659,0723329269015;680,815184334111;703,1997438567867;726,2568396645725;749,9337048153843;774,2165730205173;799,1048317418287;824,5962993065888;850,6781134323213;877,3713979089481;904,7662898993362;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_11;active;female;not married;73;2029;2;0,0;25;11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;84,37211523375358;87,28087469918;90,28714265636737;93,39503360658759;96,6108567119192;99,93433084187924;103,36789406778854;106,91721066600296;110,58610108019415;114,37384568237243;118,2804053816774;122,30907718097825;126,47227751249879;130,76770909554392;135,19920045198953;139,7678086133387;144,48021812257215;149,3359299033914;154,33389870190865;159,47741135353976;164,7680832317253;170,2037960835277;175,7999359641966;181,56420991614303;187,48342620384602;193,55414325512925;199,7762079354571;206,14907482664714;212,66952835808024;219,34284947723694;226,191572474834;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
